Date,Product,Value
2020-03-13,Distillate Fuel Oil,125120
2020-03-13,Motor Gasoline,240819
2020-03-20,Crude Oil,1895253
2020-03-20,Distillate Fuel Oil,124442
2020-03-20,Motor Gasoline,239282
2020-03-27,Crude Oil,1916252
2020-03-27,Distillate Fuel Oil,122248
2020-03-27,Motor Gasoline,246806
2020-04-03,Crude Oil,1949299
2020-04-03,Distillate Fuel Oil,122724
2020-04-03,Motor Gasoline,257303
2020-04-10,Crude Oil,1976540
2020-04-10,Distillate Fuel Oil,129004
2020-04-10,Motor Gasoline,262217
2020-04-17,Crude Oil,2002071
2020-04-17,Distillate Fuel Oil,136880
2020-04-17,Motor Gasoline,263234
2020-04-24,Crude Oil,2013630
2020-04-24,Distillate Fuel Oil,141972
2020-04-24,Motor Gasoline,259565
2020-05-01,Crude Oil,2033262
2020-05-01,Distillate Fuel Oil,151490
2020-05-01,Motor Gasoline,256407
2020-05-08,Crude Oil,2034651
2020-05-08,Distillate Fuel Oil,155001
2020-05-08,Motor Gasoline,252894
2020-05-15,Crude Oil,2041568
2020-05-15,Distillate Fuel Oil,158832
2020-05-15,Motor Gasoline,255724
2020-05-22,Crude Oil,2058544
2020-05-22,Distillate Fuel Oil,164327
2020-05-22,Motor Gasoline,255000
2020-05-29,Crude Oil,2077708
2020-05-29,Distillate Fuel Oil,174261
2020-05-29,Motor Gasoline,257795
2020-06-05,Crude Oil,2089637
2020-06-05,Distillate Fuel Oil,175829
2020-06-05,Motor Gasoline,258661
2020-06-12,Crude Oil,2098453
2020-06-12,Distillate Fuel Oil,174471
2020-06-12,Motor Gasoline,256995
2020-06-19,Crude Oil,2104376
2020-06-19,Distillate Fuel Oil,174720
2020-06-19,Motor Gasoline,255322
2020-06-26,Crude Oil,2107192
2020-06-26,Distillate Fuel Oil,174127
2020-06-26,Motor Gasoline,256521
2020-07-03,Crude Oil,2117643
2020-07-03,Distillate Fuel Oil,177262
2020-07-03,Motor Gasoline,251682
2020-07-10,Crude Oil,2108493
2020-07-10,Distillate Fuel Oil,176809
2020-07-10,Motor Gasoline,248535
2020-07-17,Crude Oil,2117306
2020-07-17,Distillate Fuel Oil,177883
2020-07-17,Motor Gasoline,246733
2020-07-24,Crude Oil,2110827
2020-07-24,Distillate Fuel Oil,178386
2020-07-24,Motor Gasoline,247387
2020-07-31,Crude Oil,2108712
2020-07-31,Distillate Fuel Oil,179977
2020-07-31,Motor Gasoline,247806
2020-08-07,Crude Oil,2100319
2020-08-07,Distillate Fuel Oil,177655
2020-08-07,Motor Gasoline,247084
2020-08-14,Crude Oil,2095037
2020-08-14,Distillate Fuel Oil,177807
2020-08-14,Motor Gasoline,243762
2020-08-21,Crude Oil,2085502
2020-08-21,Distillate Fuel Oil,179195
2020-08-21,Motor Gasoline,239179
2020-08-28,Crude Oil,2076448
2020-08-28,Distillate Fuel Oil,177520
2020-08-28,Motor Gasoline,234859
2020-09-04,Crude Oil,2072722
2020-09-04,Distillate Fuel Oil,175845
2020-09-04,Motor Gasoline,231905
2020-09-11,Crude Oil,2074896
2020-09-11,Distillate Fuel Oil,179306
2020-09-11,Motor Gasoline,231524
2020-09-18,Crude Oil,2066636
2020-09-18,Distillate Fuel Oil,175942
2020-09-18,Motor Gasoline,227499
2020-09-25,Crude Oil,2064262
2020-09-25,Distillate Fuel Oil,172758
2020-09-25,Motor Gasoline,228182
2020-10-02,Crude Oil,2061140
2020-10-02,Distillate Fuel Oil,171796
2020-10-02,Motor Gasoline,226747
2020-10-09,Crude Oil,2043185
2020-10-09,Distillate Fuel Oil,164551
2020-10-09,Motor Gasoline,225121
2020-10-16,Crude Oil,2035184
2020-10-16,Distillate Fuel Oil,160719
2020-10-16,Motor Gasoline,227016
2020-10-23,Crude Oil,2030647
2020-10-23,Distillate Fuel Oil,156228
2020-10-23,Motor Gasoline,226124
2020-10-30,Crude Oil,2015817
2020-10-30,Distillate Fuel Oil,154644
2020-10-30,Motor Gasoline,227665
2020-11-06,Crude Oil,2003775
2020-11-06,Distillate Fuel Oil,149289
2020-11-06,Motor Gasoline,225356
2020-11-13,Crude Oil,1993215
2020-11-13,Distillate Fuel Oil,144073
2020-11-13,Motor Gasoline,227967
2020-11-20,Crude Oil,1992034
2020-11-20,Distillate Fuel Oil,142632
2020-11-20,Motor Gasoline,230147
2020-11-27,Crude Oil,1992150
2020-11-27,Distillate Fuel Oil,145870
2020-11-27,Motor Gasoline,233638
2020-12-04,Crude Oil,2011971
2020-12-04,Distillate Fuel Oil,151092
2020-12-04,Motor Gasoline,237859
2020-12-11,Crude Oil,2005729
2020-12-11,Distillate Fuel Oil,151259
2020-12-11,Motor Gasoline,238879
2020-12-18,Crude Oil,1995054
2020-12-18,Distillate Fuel Oil,148934
2020-12-18,Motor Gasoline,237754
2020-12-25,Crude Oil,1980125
2020-12-25,Distillate Fuel Oil,152029
2020-12-25,Motor Gasoline,236562
2021-01-01,Crude Oil,1981780
2021-01-01,Distillate Fuel Oil,158419
2021-01-01,Motor Gasoline,241081
2021-01-08,Crude Oil,1972355
2021-01-08,Distillate Fuel Oil,163205
2021-01-08,Motor Gasoline,245476
2021-01-15,Crude Oil,1971674
2021-01-15,Distillate Fuel Oil,163662
2021-01-15,Motor Gasoline,245217
2021-01-22,Crude Oil,1959968
2021-01-22,Distillate Fuel Oil,162847
2021-01-22,Motor Gasoline,247686
2021-01-29,Crude Oil,1962887
2021-01-29,Distillate Fuel Oil,162838
2021-01-29,Motor Gasoline,252153
2021-02-05,Crude Oil,1951553
2021-02-05,Distillate Fuel Oil,161106
2021-02-05,Motor Gasoline,256412
2021-02-12,Crude Oil,1936352
2021-02-12,Distillate Fuel Oil,157684
2021-02-12,Motor Gasoline,257084
2021-02-19,Crude Oil,1922540
2021-02-19,Distillate Fuel Oil,152715
2021-02-19,Motor Gasoline,257096
2021-02-26,Crude Oil,1919752
2021-02-26,Distillate Fuel Oil,142996
2021-02-26,Motor Gasoline,243472
2021-03-05,Crude Oil,1921071
2021-03-05,Distillate Fuel Oil,137492
2021-03-05,Motor Gasoline,231603
2021-03-12,Crude Oil,1924658
2021-03-12,Distillate Fuel Oil,137747
2021-03-12,Motor Gasoline,232075
2021-03-19,Crude Oil,1929445
2021-03-19,Distillate Fuel Oil,141553
2021-03-19,Motor Gasoline,232279
2021-03-26,Crude Oil,1928098
2021-03-26,Distillate Fuel Oil,144095
2021-03-26,Motor Gasoline,230544
2021-04-02,Crude Oil,1930406
2021-04-02,Distillate Fuel Oil,145547
2021-04-02,Motor Gasoline,234588
2021-04-09,Crude Oil,1920248
2021-04-09,Distillate Fuel Oil,143464
2021-04-09,Motor Gasoline,234897
2021-04-16,Crude Oil,1923069
2021-04-16,Distillate Fuel Oil,142391
2021-04-16,Motor Gasoline,234982
2021-04-23,Crude Oil,1919995
2021-04-23,Distillate Fuel Oil,139049
2021-04-23,Motor Gasoline,235074
2021-04-30,Crude Oil,1913365
2021-04-30,Distillate Fuel Oil,136153
2021-04-30,Motor Gasoline,235811
2021-05-07,Crude Oil,1915851
2021-05-07,Distillate Fuel Oil,134419
2021-05-07,Motor Gasoline,236189
2021-05-14,Crude Oil,1913717
2021-05-14,Distillate Fuel Oil,132095
2021-05-14,Motor Gasoline,234226
2021-05-21,Crude Oil,1904404
2021-05-21,Distillate Fuel Oil,129082
2021-05-21,Motor Gasoline,232481
2021-05-28,Crude Oil,1905678
2021-05-28,Distillate Fuel Oil,132802
2021-05-28,Motor Gasoline,233980
2021-06-04,Crude Oil,1919796
2021-06-04,Distillate Fuel Oil,137214
2021-06-04,Motor Gasoline,241026
2021-06-11,Crude Oil,1914257
2021-06-11,Distillate Fuel Oil,136191
2021-06-11,Motor Gasoline,242980
2021-06-18,Crude Oil,1906745
2021-06-18,Distillate Fuel Oil,137945
2021-06-18,Motor Gasoline,240050
2021-06-25,Crude Oil,1900762
2021-06-25,Distillate Fuel Oil,137076
2021-06-25,Motor Gasoline,241572
2021-07-02,Crude Oil,1889667
2021-07-02,Distillate Fuel Oil,138692
2021-07-02,Motor Gasoline,235497
2021-07-09,Crude Oil,1892157
2021-07-09,Distillate Fuel Oil,142349
2021-07-09,Motor Gasoline,236535
2021-07-16,Crude Oil,1896581
2021-07-16,Distillate Fuel Oil,141000
2021-07-16,Motor Gasoline,236414
2021-07-23,Crude Oil,1890130
2021-07-23,Distillate Fuel Oil,137912
2021-07-23,Motor Gasoline,234161
2021-07-30,Crude Oil,1888961
2021-07-30,Distillate Fuel Oil,138744
2021-07-30,Motor Gasoline,228870
2021-08-06,Crude Oil,1888825
2021-08-06,Distillate Fuel Oil,140511
2021-08-06,Motor Gasoline,227469
2021-08-13,Crude Oil,1883527
2021-08-13,Distillate Fuel Oil,137814
2021-08-13,Motor Gasoline,228165
2021-08-20,Crude Oil,1878737
2021-08-20,Distillate Fuel Oil,138459
2021-08-20,Motor Gasoline,225924
2021-08-27,Crude Oil,1865118
2021-08-27,Distillate Fuel Oil,136727
2021-08-27,Motor Gasoline,227214
2021-09-03,Crude Oil,1854727
2021-09-03,Distillate Fuel Oil,133586
2021-09-03,Motor Gasoline,219999
2021-09-10,Crude Oil,1845415
2021-09-10,Distillate Fuel Oil,131897
2021-09-10,Motor Gasoline,218142
2021-09-17,Crude Oil,1841627
2021-09-17,Distillate Fuel Oil,129343
2021-09-17,Motor Gasoline,221616
2021-09-24,Crude Oil,1851676
2021-09-24,Distillate Fuel Oil,129727
2021-09-24,Motor Gasoline,221809
2021-10-01,Crude Oil,1851562
2021-10-01,Distillate Fuel Oil,129331
2021-10-01,Motor Gasoline,225065
2021-10-08,Crude Oil,1855682
2021-10-08,Distillate Fuel Oil,129307
2021-10-08,Motor Gasoline,223107
2021-10-15,Crude Oil,1844183
2021-10-15,Distillate Fuel Oil,125394
2021-10-15,Motor Gasoline,217739
2021-10-22,Crude Oil,1847479
2021-10-22,Distillate Fuel Oil,124962
2021-10-22,Motor Gasoline,215746
2021-10-29,Crude Oil,1846463
2021-10-29,Distillate Fuel Oil,127122
2021-10-29,Motor Gasoline,214258
2021-11-05,Crude Oil,1842133
2021-11-05,Distillate Fuel Oil,124509
2021-11-05,Motor Gasoline,212703
2021-11-12,Crude Oil,1830012
2021-11-12,Distillate Fuel Oil,123685
2021-11-12,Motor Gasoline,211996
2021-11-19,Crude Oil,1822392
2021-11-19,Distillate Fuel Oil,121717
2021-11-19,Motor Gasoline,211393
2021-11-26,Crude Oil,1824711
2021-11-26,Distillate Fuel Oil,123877
2021-11-26,Motor Gasoline,215422
2021-12-03,Crude Oil,1827222
2021-12-03,Distillate Fuel Oil,126610
2021-12-03,Motor Gasoline,219304
2021-12-10,Crude Oil,1809406
2021-12-10,Distillate Fuel Oil,123758
2021-12-10,Motor Gasoline,218585
2021-12-17,Crude Oil,1799881
2021-12-17,Distillate Fuel Oil,124154
2021-12-17,Motor Gasoline,224118
2021-12-24,Crude Oil,1779614
2021-12-24,Distillate Fuel Oil,122428
2021-12-24,Motor Gasoline,222659
2021-12-31,Crude Oil,1788433
2021-12-31,Distillate Fuel Oil,126846
2021-12-31,Motor Gasoline,232787
2022-01-07,Crude Oil,1783651
2022-01-07,Distillate Fuel Oil,129383
2022-01-07,Motor Gasoline,240748
2022-01-14,Crude Oil,1780811
2022-01-14,Distillate Fuel Oil,127952
2022-01-14,Motor Gasoline,246621
2022-01-21,Crude Oil,1775470
2022-01-21,Distillate Fuel Oil,125154
2022-01-21,Motor Gasoline,247918
2022-01-28,Crude Oil,1767813
2022-01-28,Distillate Fuel Oil,122744
2022-01-28,Motor Gasoline,250037
2022-02-04,Crude Oil,1758364
2022-02-04,Distillate Fuel Oil,121814
2022-02-04,Motor Gasoline,248393
2022-02-11,Crude Oil,1745787
2022-02-11,Distillate Fuel Oil,120262
2022-02-11,Motor Gasoline,247061
2022-02-18,Crude Oil,1741514
2022-02-18,Distillate Fuel Oil,119678
2022-02-18,Motor Gasoline,246479
2022-02-25,Crude Oil,1735213
2022-02-25,Distillate Fuel Oil,119104
2022-02-25,Motor Gasoline,246011
2022-03-04,Crude Oil,1724594
2022-03-04,Distillate Fuel Oil,113874
2022-03-04,Motor Gasoline,244606
2022-03-11,Crude Oil,1719027
2022-03-11,Distillate Fuel Oil,114206
2022-03-11,Motor Gasoline,240991
2022-03-18,Crude Oil,1708138
2022-03-18,Distillate Fuel Oil,112135
2022-03-18,Motor Gasoline,238043
2022-03-25,Crude Oil,1706972
2022-03-25,Distillate Fuel Oil,113530
2022-03-25,Motor Gasoline,238828
2022-04-01,Crude Oil,1708416
2022-04-01,Distillate Fuel Oil,114301
2022-04-01,Motor Gasoline,236787
2022-04-08,Crude Oil,1711881
2022-04-08,Distillate Fuel Oil,111399
2022-04-08,Motor Gasoline,233139
2022-04-15,Crude Oil,1699086
2022-04-15,Distillate Fuel Oil,108735
2022-04-15,Motor Gasoline,232378
2022-04-22,Crude Oil,1696899
2022-04-22,Distillate Fuel Oil,107286
2022-04-22,Motor Gasoline,230805
2022-04-29,Crude Oil,1696420
2022-04-29,Distillate Fuel Oil,104942
2022-04-29,Motor Gasoline,228575
2022-05-06,Crude Oil,1699318
2022-05-06,Distillate Fuel Oil,104029
2022-05-06,Motor Gasoline,224968
2022-05-13,Crude Oil,1691379
2022-05-13,Distillate Fuel Oil,105264
2022-05-13,Motor Gasoline,220189
2022-05-20,Crude Oil,1686064
2022-05-20,Distillate Fuel Oil,106921
2022-05-20,Motor Gasoline,219707
2022-05-27,Crude Oil,1681261
2022-05-27,Distillate Fuel Oil,106392
2022-05-27,Motor Gasoline,218996
2022-06-03,Crude Oil,1684943
2022-06-03,Distillate Fuel Oil,108984
2022-06-03,Motor Gasoline,218184
2022-06-10,Crude Oil,1682179
2022-06-10,Distillate Fuel Oil,109709
2022-06-10,Motor Gasoline,217474
2022-06-17,Crude Oil,1679111
2022-06-17,Distillate Fuel Oil,109842
2022-06-17,Motor Gasoline,218963
2022-06-24,Crude Oil,1678509
2022-06-24,Distillate Fuel Oil,112401
2022-06-24,Motor Gasoline,221608
2022-07-01,Crude Oil,1677795
2022-07-01,Distillate Fuel Oil,111135
2022-07-01,Motor Gasoline,219112
2022-07-08,Crude Oil,1692658
2022-07-08,Distillate Fuel Oil,113803
2022-07-08,Motor Gasoline,224937
2022-07-15,Crude Oil,1688796
2022-07-15,Distillate Fuel Oil,112508
2022-07-15,Motor Gasoline,228435
2022-07-22,Crude Oil,1679939
2022-07-22,Distillate Fuel Oil,111724
2022-07-22,Motor Gasoline,225131
2022-07-29,Crude Oil,1678775
2022-07-29,Distillate Fuel Oil,109324
2022-07-29,Motor Gasoline,225294
2022-08-05,Crude Oil,1686484
2022-08-05,Distillate Fuel Oil,111490
2022-08-05,Motor Gasoline,220316
2022-08-12,Crude Oil,1673923
2022-08-12,Distillate Fuel Oil,112256
2022-08-12,Motor Gasoline,215674
2022-08-19,Crude Oil,1667196
2022-08-19,Distillate Fuel Oil,111594
2022-08-19,Motor Gasoline,215647
2022-08-26,Crude Oil,1663939
2022-08-26,Distillate Fuel Oil,111706
2022-08-26,Motor Gasoline,214475
2022-09-02,Crude Oil,1667619
2022-09-02,Distillate Fuel Oil,111801
2022-09-02,Motor Gasoline,214808
2022-09-09,Crude Oil,1664676
2022-09-09,Distillate Fuel Oil,116020
2022-09-09,Motor Gasoline,213040
2022-09-16,Crude Oil,1667020
2022-09-16,Distillate Fuel Oil,117250
2022-09-16,Motor Gasoline,214610
2022-09-23,Crude Oil,1653552
2022-09-23,Distillate Fuel Oil,114359
2022-09-23,Motor Gasoline,212188
2022-09-30,Crude Oil,1637354
2022-09-30,Distillate Fuel Oil,110916
2022-09-30,Motor Gasoline,207460
2022-10-07,Crude Oil,1637697
2022-10-07,Distillate Fuel Oil,106063
2022-10-07,Motor Gasoline,209482
2022-10-14,Crude Oil,1631600
2022-10-14,Distillate Fuel Oil,106187
2022-10-14,Motor Gasoline,209368
2022-10-21,Crude Oil,1626530
2022-10-21,Distillate Fuel Oil,106357
2022-10-21,Motor Gasoline,207890
2022-10-28,Crude Oil,1623891
2022-10-28,Distillate Fuel Oil,106784
2022-10-28,Motor Gasoline,206633
2022-11-04,Crude Oil,1619505
2022-11-04,Distillate Fuel Oil,106263
2022-11-04,Motor Gasoline,205733
2022-11-11,Crude Oil,1608865
2022-11-11,Distillate Fuel Oil,107383
2022-11-11,Motor Gasoline,207940
2022-11-18,Crude Oil,1610605
2022-11-18,Distillate Fuel Oil,109101
2022-11-18,Motor Gasoline,210998
2022-11-25,Crude Oil,1600432
2022-11-25,Distillate Fuel Oil,112648
2022-11-25,Motor Gasoline,213768
2022-12-02,Crude Oil,1604208
2022-12-02,Distillate Fuel Oil,118807
2022-12-02,Motor Gasoline,219087
2022-12-09,Crude Oil,1613439
2022-12-09,Distillate Fuel Oil,120171
2022-12-09,Motor Gasoline,223583
2022-12-16,Crude Oil,1598236
2022-12-16,Distillate Fuel Oil,119929
2022-12-16,Motor Gasoline,226113
2022-12-23,Crude Oil,1583499
2022-12-23,Distillate Fuel Oil,120212
2022-12-23,Motor Gasoline,223008
2022-12-30,Crude Oil,1577627
2022-12-30,Distillate Fuel Oil,118785
2022-12-30,Motor Gasoline,222662
2023-01-06,Crude Oil,1599229
2023-01-06,Distillate Fuel Oil,117716
2023-01-06,Motor Gasoline,226776
2023-01-13,Crude Oil,1601607
2023-01-13,Distillate Fuel Oil,115777
2023-01-13,Motor Gasoline,230259
2023-01-20,Crude Oil,1605596
2023-01-20,Distillate Fuel Oil,115270
2023-01-20,Motor Gasoline,232022
2023-01-27,Crude Oil,1607193
2023-01-27,Distillate Fuel Oil,117590
2023-01-27,Motor Gasoline,234598
2023-02-03,Crude Oil,1610547
2023-02-03,Distillate Fuel Oil,120522
2023-02-03,Motor Gasoline,239606
2023-02-10,Crude Oil,1629756
2023-02-10,Distillate Fuel Oil,119237
2023-02-10,Motor Gasoline,241922
2023-02-17,Crude Oil,1633058
2023-02-17,Distillate Fuel Oil,121935
2023-02-17,Motor Gasoline,240066
2023-02-24,Crude Oil,1630076
2023-02-24,Distillate Fuel Oil,122114
2023-02-24,Motor Gasoline,239192
2023-03-03,Crude Oil,1631927
2023-03-03,Distillate Fuel Oil,122252
2023-03-03,Motor Gasoline,238058
2023-03-10,Crude Oil,1630001
2023-03-10,Distillate Fuel Oil,119715
2023-03-10,Motor Gasoline,235997
2023-03-17,Crude Oil,1619566
2023-03-17,Distillate Fuel Oil,116402
2023-03-17,Motor Gasoline,229598
2023-03-24,Crude Oil,1608878
2023-03-24,Distillate Fuel Oil,116683
2023-03-24,Motor Gasoline,226694
2023-03-31,Crude Oil,1597425
2023-03-31,Distillate Fuel Oil,113051
2023-03-31,Motor Gasoline,222575
2023-04-07,Crude Oil,1604231
2023-04-07,Distillate Fuel Oil,112445
2023-04-07,Motor Gasoline,222245
2023-04-14,Crude Oil,1602195
2023-04-14,Distillate Fuel Oil,112090
2023-04-14,Motor Gasoline,223544
2023-04-21,Crude Oil,1600781
2023-04-21,Distillate Fuel Oil,111513
2023-04-21,Motor Gasoline,221136
2023-04-28,Crude Oil,1599194
2023-04-28,Distillate Fuel Oil,110323
2023-04-28,Motor Gasoline,222878
2023-05-05,Crude Oil,1596753
2023-05-05,Distillate Fuel Oil,106153
2023-05-05,Motor Gasoline,219711
2023-05-12,Crude Oil,1601938
2023-05-12,Distillate Fuel Oil,106233
2023-05-12,Motor Gasoline,218330
2023-05-19,Crude Oil,1589539
2023-05-19,Distillate Fuel Oil,105672
2023-05-19,Motor Gasoline,216277
2023-05-26,Crude Oil,1598350
2023-05-26,Distillate Fuel Oil,106657
2023-05-26,Motor Gasoline,216070
2023-06-02,Crude Oil,1609281
2023-06-02,Distillate Fuel Oil,111731
2023-06-02,Motor Gasoline,218815
2023-06-09,Crude Oil,1619541
2023-06-09,Distillate Fuel Oil,113854
2023-06-09,Motor Gasoline,220923
2023-06-16,Crude Oil,1619145
2023-06-16,Distillate Fuel Oil,114288
2023-06-16,Motor Gasoline,221402
2023-06-23,Crude Oil,1612544
2023-06-23,Distillate Fuel Oil,114411
2023-06-23,Motor Gasoline,222005
2023-06-30,Crude Oil,1608320
2023-06-30,Distillate Fuel Oil,113366
2023-06-30,Motor Gasoline,219456
2023-07-07,Crude Oil,1624895
2023-07-07,Distillate Fuel Oil,118181
2023-07-07,Motor Gasoline,219452
2023-07-14,Crude Oil,1623748
2023-07-14,Distillate Fuel Oil,118194
2023-07-14,Motor Gasoline,218386
2023-07-21,Crude Oil,1623257
2023-07-21,Distillate Fuel Oil,117949
2023-07-21,Motor Gasoline,217600
2023-07-28,Crude Oil,1612818
2023-07-28,Distillate Fuel Oil,117153
2023-07-28,Motor Gasoline,219081
2023-08-04,Crude Oil,1620924
2023-08-04,Distillate Fuel Oil,115447
2023-08-04,Motor Gasoline,216420
2023-08-11,Crude Oil,1614127
2023-08-11,Distillate Fuel Oil,115743
2023-08-11,Motor Gasoline,216158
2023-08-18,Crude Oil,1611727
2023-08-18,Distillate Fuel Oil,116688
2023-08-18,Motor Gasoline,217626
2023-08-25,Crude Oil,1604291
2023-08-25,Distillate Fuel Oil,117923
2023-08-25,Motor Gasoline,217412
2023-09-01,Crude Oil,1605491
2023-09-01,Distillate Fuel Oil,118602
2023-09-01,Motor Gasoline,214746
2023-09-08,Crude Oil,1616190
2023-09-08,Distillate Fuel Oil,122533
2023-09-08,Motor Gasoline,220307
2023-09-15,Crude Oil,1619772
2023-09-15,Distillate Fuel Oil,119666
2023-09-15,Motor Gasoline,219476
2023-09-22,Crude Oil,1618029
2023-09-22,Distillate Fuel Oil,120064
2023-09-22,Motor Gasoline,220503
2023-09-29,Crude Oil,1622967
2023-09-29,Distillate Fuel Oil,118795
2023-09-29,Motor Gasoline,226984
2023-10-06,Crude Oil,1629265
2023-10-06,Distillate Fuel Oil,116958
2023-10-06,Motor Gasoline,225671
2023-10-13,Crude Oil,1617380
2023-10-13,Distillate Fuel Oil,113773
2023-10-13,Motor Gasoline,223301
2023-10-20,Crude Oil,1616887
2023-10-20,Distillate Fuel Oil,112087
2023-10-20,Motor Gasoline,223457
2023-10-27,Crude Oil,1613836
2023-10-27,Distillate Fuel Oil,111295
2023-10-27,Motor Gasoline,223522
2023-11-03,Crude Oil,1615000
2023-11-03,Distillate Fuel Oil,108001
2023-11-03,Motor Gasoline,217210
2023-11-10,Crude Oil,1614940
2023-11-10,Distillate Fuel Oil,106579
2023-11-10,Motor Gasoline,215670
2023-11-17,Crude Oil,1619403
2023-11-17,Distillate Fuel Oil,105561
2023-11-17,Motor Gasoline,216420
2023-11-24,Crude Oil,1622622
2023-11-24,Distillate Fuel Oil,110778
2023-11-24,Motor Gasoline,218184
2023-12-01,Crude Oil,1621239
2023-12-01,Distillate Fuel Oil,112045
2023-12-01,Motor Gasoline,223604
2023-12-08,Crude Oil,1611228
2023-12-08,Distillate Fuel Oil,113539
2023-12-08,Motor Gasoline,224013
2023-12-15,Crude Oil,1614562
2023-12-15,Distillate Fuel Oil,115024
2023-12-15,Motor Gasoline,226723
2023-12-22,Crude Oil,1597571
2023-12-22,Distillate Fuel Oil,115765
2023-12-22,Motor Gasoline,226054
2023-12-29,Crude Oil,1605513
2023-12-29,Distillate Fuel Oil,125855
2023-12-29,Motor Gasoline,236954
2024-01-05,Crude Oil,1615663
2024-01-05,Distillate Fuel Oil,132383
2024-01-05,Motor Gasoline,244982
2024-01-12,Crude Oil,1619033
2024-01-12,Distillate Fuel Oil,134753
2024-01-12,Motor Gasoline,248065
2024-01-19,Crude Oil,1597628
2024-01-19,Distillate Fuel Oil,133336
2024-01-19,Motor Gasoline,252977
2024-01-26,Crude Oil,1588923
2024-01-26,Distillate Fuel Oil,130795
2024-01-26,Motor Gasoline,254134
2024-02-02,Crude Oil,1585080
2024-02-02,Distillate Fuel Oil,127574
2024-02-02,Motor Gasoline,250988
2024-02-09,Crude Oil,1591013
2024-02-09,Distillate Fuel Oil,125659
2024-02-09,Motor Gasoline,247330
2024-02-16,Crude Oil,1591000
2024-02-16,Distillate Fuel Oil,121651
2024-02-16,Motor Gasoline,247037
2024-02-23,Crude Oil,1588585
2024-02-23,Distillate Fuel Oil,121141
2024-02-23,Motor Gasoline,244205
2024-03-01,Crude Oil,1583783
2024-03-01,Distillate Fuel Oil,117010
2024-03-01,Motor Gasoline,239745
2024-03-08,Crude Oil,1579652
2024-03-08,Distillate Fuel Oil,117898
2024-03-08,Motor Gasoline,234083
2024-03-15,Crude Oil,1574253
2024-03-15,Distillate Fuel Oil,118522
2024-03-15,Motor Gasoline,230773
2024-03-22,Crude Oil,1580322
2024-03-22,Distillate Fuel Oil,117337
2024-03-22,Motor Gasoline,232072
2024-03-29,Crude Oil,1578731
2024-03-29,Distillate Fuel Oil,116069
2024-03-29,Motor Gasoline,227816
2024-04-05,Crude Oil,1591735
2024-04-05,Distillate Fuel Oil,117728
2024-04-05,Motor Gasoline,228531
2024-04-12,Crude Oil,1602406
